transaction_id,timestamp,user_id,device_id,card_id,amount,billing_country,ip_country,merchant_category,is_fraud
txn_00036508,2026-03-07 16:47:53+00:00,usr_000655,dev_000655_0,card_000655,2263.9,AU,AU,grocery,0
txn_00036509,2026-03-07 16:51:22+00:00,usr_000386,dev_000386_0,card_000386,3428.09,IN,IN,fuel,0
txn_00036510,2026-03-07 16:51:36+00:00,usr_001871,dev_001871_0,card_001871,957.02,IN,AE,electronics,0
txn_00036511,2026-03-07 16:55:04+00:00,usr_001903,dev_001903_0,card_001903,1157.28,AE,AE,fuel,0
txn_00036512,2026-03-07 16:57:28+00:00,usr_002835,dev_002835_0,card_002835,1486.27,IN,IN,fuel,0
txn_00036513,2026-03-07 17:02:12+00:00,usr_001182,dev_001182_0,card_001182,1000.78,IN,IN,restaurant,0
txn_00036514,2026-03-07 17:04:55+00:00,usr_003160,dev_003160_0,card_003160,1081.02,IN,IN,fuel,0
txn_00036515,2026-03-07 17:13:31+00:00,usr_001787,dev_001787_0,card_001787,3835.74,AU,AU,digital_goods,0
txn_00036516,2026-03-07 17:16:36+00:00,usr_003239,dev_003239_0,card_003239,1937.3,SG,SG,utilities,0
txn_00036517,2026-03-07 17:21:27+00:00,usr_003194,dev_003194_0,card_003194,6094.83,DE,DE,restaurant,0
txn_00036518,2026-03-07 17:31:19+00:00,usr_002627,newdev_0036518,card_002627,10096.6,GB,GB,electronics,1
txn_00036519,2026-03-07 17:37:55+00:00,usr_003351,dev_003351_0,card_003351,6757.3,US,US,retail,0
txn_00036520,2026-03-07 17:46:18+00:00,usr_001878,dev_001878_0,card_001878,33441.77,IN,IN,grocery,0
txn_00036521,2026-03-07 17:52:18+00:00,usr_000657,dev_000657_0,card_000657,794.57,GB,GB,grocery,0
txn_00036522,2026-03-07 17:55:27+00:00,usr_000172,dev_000172_0,card_000172,2985.83,IN,IN,electronics,0
txn_00036523,2026-03-07 17:55:31+00:00,usr_001525,dev_001525_0,card_001525,2964.06,IN,IN,digital_goods,0
txn_00036524,2026-03-07 18:04:12+00:00,usr_001186,dev_001186_0,card_001186,953.98,IN,IN,restaurant,0
txn_00036525,2026-03-07 18:05:32+00:00,usr_003824,dev_003824_0,card_003824,1946.8,IN,IN,utilities,0
txn_00036526,2026-03-07 18:05:34+00:00,usr_002627,dev_002627_0,card_002627,1549.22,GB,GB,restaurant,0
txn_00036527,2026-03-07 18:06:34+00:00,usr_003187,dev_003187_0,card_003187,1958.44,IN,IN,fuel,0
txn_00036528,2026-03-07 18:06:59+00:00,usr_001452,dev_001452_0,card_001452,1232.44,US,US,utilities,0
txn_00036529,2026-03-07 18:07:07+00:00,usr_000836,dev_000836_0,card_000836,3393.51,SG,SG,retail,0
txn_00036530,2026-03-07 18:08:32+00:00,usr_003710,dev_003710_0,card_003710,5143.79,IN,IN,retail,0
txn_00036531,2026-03-07 18:09:03+00:00,usr_001270,dev_001270_0,card_001270,26651.71,SG,SG,utilities,1
txn_00036532,2026-03-07 18:16:16+00:00,usr_003091,dev_003091_0,card_003091,4735.16,AU,AU,restaurant,0
txn_00036533,2026-03-07 18:16:36+00:00,usr_002585,dev_002585_0,card_002585,4146.42,IN,IN,utilities,0
txn_00036534,2026-03-07 18:17:18+00:00,usr_000962,dev_000962_0,card_000962,1034.1,IN,IN,retail,0
txn_00036535,2026-03-07 18:18:15+00:00,usr_001050,dev_001050_0,card_001050,1733.19,US,US,grocery,0
txn_00036536,2026-03-07 18:18:27+00:00,usr_002511,dev_002511_0,card_002511,2214.85,US,US,restaurant,0
txn_00036537,2026-03-07 18:26:53+00:00,usr_000933,dev_000933_0,card_000933,835.94,IN,IN,digital_goods,0
txn_00036538,2026-03-07 18:27:29+00:00,usr_004026,dev_004026_0,card_004026,7732.78,IN,IN,fuel,0
txn_00036539,2026-03-07 18:29:35+00:00,usr_001893,dev_001893_0,card_001893,891.51,US,US,grocery,0
txn_00036540,2026-03-07 18:32:09+00:00,usr_003819,dev_003819_0,card_003819,4545.64,IN,IN,grocery,0
txn_00036541,2026-03-07 18:36:07+00:00,usr_003326,dev_003326_0,card_003326,2069.25,IN,IN,retail,0
txn_00036542,2026-03-07 18:36:49+00:00,usr_003946,dev_003946_0,card_003946,573.41,GB,GB,fuel,0
txn_00036543,2026-03-07 18:36:52+00:00,usr_001808,newdev_0036543,card_001808,1092.45,GB,AU,retail,0
txn_00036544,2026-03-07 18:40:40+00:00,usr_003801,dev_003801_0,card_003801,1467.67,IN,IN,digital_goods,0
txn_00036545,2026-03-07 18:40:47+00:00,usr_002217,dev_002217_0,card_002217,550.23,AU,AU,grocery,0
txn_00036546,2026-03-07 18:41:47+00:00,usr_000146,dev_000146_0,card_000146,1384.16,IN,IN,restaurant,0
txn_00036547,2026-03-07 18:41:55+00:00,usr_000611,dev_000611_0,card_000611,846.35,US,US,grocery,0
txn_00036548,2026-03-07 18:42:01+00:00,usr_001681,dev_001681_0,card_001681,1244.2,DE,DE,retail,0
txn_00036549,2026-03-07 18:42:39+00:00,usr_003236,dev_003236_0,card_003236,870.45,AE,AE,utilities,0
txn_00036550,2026-03-07 18:50:19+00:00,usr_003391,dev_003391_0,card_003391,1885.63,GB,GB,travel,0
txn_00036551,2026-03-07 18:55:11+00:00,usr_002120,dev_002120_0,card_002120,2971.68,IN,IN,electronics,0
txn_00036552,2026-03-07 18:59:38+00:00,usr_000901,dev_000901_0,card_000901,1315.56,IN,IN,utilities,0
txn_00036553,2026-03-07 19:02:41+00:00,usr_000785,dev_000785_0,card_000785,5830.55,IN,IN,electronics,0
txn_00036554,2026-03-07 19:03:33+00:00,usr_001081,dev_001081_0,card_001081,302.42,IN,IN,retail,0
txn_00036555,2026-03-07 19:04:24+00:00,usr_000557,dev_000557_0,card_000557,693.88,DE,DE,travel,0
txn_00036556,2026-03-07 19:15:13+00:00,usr_000869,dev_000869_0,card_000869,3830.35,IN,IN,utilities,0
txn_00036557,2026-03-07 19:17:41+00:00,usr_002791,dev_002791_0,card_002791,4207.53,US,US,travel,0
txn_00036558,2026-03-07 19:19:26+00:00,usr_001658,dev_001658_0,card_001658,2740.89,US,US,restaurant,0
txn_00036559,2026-03-07 19:19:45+00:00,usr_000088,dev_000088_0,card_000088,2624.44,GB,GB,grocery,0
txn_00036560,2026-03-07 19:22:40+00:00,usr_001000,dev_001000_0,card_001000,2360.29,GB,GB,grocery,0
txn_00036561,2026-03-07 19:24:31+00:00,usr_002685,dev_002685_0,card_002685,3488.0,US,US,restaurant,0
txn_00036562,2026-03-07 19:26:15+00:00,usr_002419,dev_002419_0,card_002419,1691.58,US,US,retail,0
txn_00036563,2026-03-07 19:26:33+00:00,usr_003388,dev_003388_0,card_003388,1601.18,CA,CA,grocery,0
txn_00036564,2026-03-07 19:28:12+00:00,usr_000356,dev_000356_0,card_000356,1358.39,IN,IN,restaurant,0
txn_00036565,2026-03-07 19:32:44+00:00,usr_001615,dev_001615_0,card_001615,467.35,AE,AE,restaurant,0
txn_00036566,2026-03-07 19:34:43+00:00,usr_000699,dev_000699_0,card_000699,659.54,SG,CA,utilities,0
txn_00036567,2026-03-07 19:40:21+00:00,usr_003620,dev_003620_0,card_003620,2249.95,IN,IN,electronics,0
txn_00036568,2026-03-07 19:41:03+00:00,usr_002522,dev_002522_0,card_002522,5615.32,GB,GB,electronics,0
txn_00036569,2026-03-07 19:44:18+00:00,usr_002877,dev_002877_0,card_002877,597.44,IN,IN,utilities,0
txn_00036570,2026-03-07 19:46:02+00:00,usr_001502,dev_001502_0,card_001502,1359.98,IN,IN,retail,0
txn_00036571,2026-03-07 19:46:29+00:00,usr_001186,dev_001186_0,card_001186,215.74,IN,IN,travel,0
txn_00036572,2026-03-07 20:03:36+00:00,usr_001856,dev_001856_0,card_001856,973.79,AU,AU,grocery,0
txn_00036573,2026-03-07 20:08:13+00:00,usr_003391,dev_003391_0,card_003391,4143.34,GB,GB,restaurant,0
txn_00036574,2026-03-07 20:14:10+00:00,usr_001834,dev_001834_0,card_001834,2623.11,IN,IN,grocery,0
txn_00036575,2026-03-07 20:18:37+00:00,usr_001773,dev_001773_0,card_001773,329.47,GB,GB,grocery,0
txn_00036576,2026-03-07 20:19:27+00:00,usr_000791,dev_000791_0,card_000791,2245.08,AE,AE,retail,0
txn_00036577,2026-03-07 20:24:43+00:00,usr_003239,dev_003239_0,card_003239,3006.92,SG,SG,fuel,0
txn_00036578,2026-03-07 20:25:32+00:00,usr_001654,dev_001654_0,card_001654,624.33,SG,SG,retail,0
txn_00036579,2026-03-07 20:29:56+00:00,usr_002497,dev_002497_0,card_002497,1871.44,GB,GB,travel,0
txn_00036580,2026-03-07 20:32:04+00:00,usr_002877,dev_002877_0,card_002877,984.32,IN,IN,fuel,0
txn_00036581,2026-03-07 20:32:04+00:00,usr_000986,dev_000986_0,card_000986,3611.98,IN,IN,restaurant,0
txn_00036582,2026-03-07 20:32:46+00:00,usr_002497,dev_002497_0,card_002497,561.36,GB,GB,retail,0
txn_00036583,2026-03-07 20:33:05+00:00,usr_000874,dev_000874_0,card_000874,1025.23,IN,IN,grocery,0
txn_00036584,2026-03-07 20:35:40+00:00,usr_001877,dev_001877_0,card_001877,389.16,IN,IN,retail,0
txn_00036585,2026-03-07 20:40:50+00:00,usr_002016,dev_002016_0,card_002016,498.62,IN,IN,electronics,0
txn_00036586,2026-03-07 20:41:16+00:00,usr_002627,dev_002627_0,card_002627,1943.63,GB,GB,digital_goods,0
txn_00036587,2026-03-07 20:42:05+00:00,usr_000938,dev_000938_0,card_000938,2958.75,IN,SG,utilities,0
txn_00036588,2026-03-07 20:45:33+00:00,usr_001543,dev_001543_0,card_001543,4027.43,IN,IN,grocery,0
txn_00036589,2026-03-07 20:49:00+00:00,usr_000820,dev_000820_0,card_000820,1085.96,SG,SG,restaurant,0
txn_00036590,2026-03-07 20:49:31+00:00,usr_002820,dev_002820_0,card_002820,2894.83,IN,IN,restaurant,0
txn_00036591,2026-03-07 20:49:51+00:00,usr_002499,dev_002499_0,card_002499,4327.99,IN,IN,retail,0
txn_00036592,2026-03-07 20:51:38+00:00,usr_003780,dev_003780_0,card_003780,4018.84,CA,CA,electronics,0
txn_00036603,2026-03-07 20:54:39+00:00,usr_000039,dev_002085_0,card_002085,8527.86,IN,IN,grocery,0
txn_00036604,2026-03-07 20:55:14+00:00,usr_001493,dev_002085_0,card_002085,260.56,US,US,digital_goods,0
txn_00036593,2026-03-07 20:56:43+00:00,usr_000530,dev_000530_0,card_000530,1421.59,CA,CA,retail,0
txn_00036594,2026-03-07 20:59:03+00:00,usr_000327,dev_000327_0,card_000327,4721.68,US,US,retail,0
txn_00036595,2026-03-07 20:59:04+00:00,usr_000123,dev_000123_0,card_000123,2322.13,US,US,electronics,0
txn_00036605,2026-03-07 20:59:54+00:00,usr_003479,dev_002085_0,card_002085,325.23,AU,AU,utilities,0
txn_00036606,2026-03-07 20:59:55+00:00,usr_003438,dev_002085_0,card_002085,2019.12,SG,SG,retail,0
txn_00036596,2026-03-07 20:59:58+00:00,usr_000481,dev_000481_0,card_000481,317.21,IN,IN,restaurant,0
txn_00036597,2026-03-07 21:02:16+00:00,usr_001929,dev_001929_0,card_001929,1459.96,AU,SG,electronics,0
txn_00036598,2026-03-07 21:03:16+00:00,usr_002907,dev_002907_0,card_002907,723.07,IN,IN,retail,0
txn_00036599,2026-03-07 21:04:16+00:00,usr_002547,dev_002547_0,card_002547,2771.81,AU,AU,restaurant,0
txn_00036600,2026-03-07 21:05:35+00:00,usr_000125,dev_000125_0,card_000125,1528.12,US,US,restaurant,0
txn_00036601,2026-03-07 21:08:00+00:00,usr_000990,dev_000990_0,card_000990,2371.0,GB,GB,restaurant,0
txn_00036602,2026-03-07 21:11:57+00:00,usr_000794,dev_000794_0,card_000794,177.21,GB,GB,retail,0
txn_00036607,2026-03-07 21:27:09+00:00,usr_001745,dev_002085_0,card_002085,2236.39,IN,IN,digital_goods,0
txn_00036608,2026-03-07 21:28:29+00:00,usr_001237,dev_002085_0,card_002085,3571.94,GB,GB,retail,0
txn_00036609,2026-03-07 21:29:07+00:00,usr_002085,dev_002085_0,card_002085,2195.39,US,IN,travel,1
txn_00036610,2026-03-07 21:31:48+00:00,usr_001270,dev_001270_0,card_001270,1309.37,SG,SG,fuel,0
txn_00036611,2026-03-07 21:31:56+00:00,usr_003036,dev_003036_0,card_003036,558.35,IN,IN,grocery,0
txn_00036612,2026-03-07 21:33:28+00:00,usr_000998,dev_000998_0,card_000998,1426.27,US,US,retail,0
txn_00036613,2026-03-07 21:37:17+00:00,usr_003287,dev_003287_0,card_003287,2189.13,IN,IN,utilities,0
txn_00036614,2026-03-07 21:37:35+00:00,usr_003267,dev_003267_0,card_003267,2086.8,IN,IN,grocery,0
txn_00036615,2026-03-07 21:41:24+00:00,usr_004152,dev_004152_0,card_004152,920.52,IN,IN,digital_goods,0
txn_00036616,2026-03-07 21:43:32+00:00,usr_002088,dev_002088_0,card_002088,782.35,US,US,grocery,0
txn_00036617,2026-03-07 21:45:30+00:00,usr_002419,dev_002419_0,card_002419,1813.13,US,US,fuel,0
txn_00036618,2026-03-07 21:47:52+00:00,usr_000899,dev_000899_0,card_000899,614.82,IN,IN,retail,0
txn_00036619,2026-03-07 21:50:05+00:00,usr_000421,dev_000421_0,card_000421,1130.34,IN,IN,retail,0
txn_00036620,2026-03-07 21:51:57+00:00,usr_002839,dev_002839_0,card_002839,395.58,GB,GB,fuel,0
txn_00036621,2026-03-07 21:52:51+00:00,usr_002060,dev_002060_0,card_002060,12089.86,AE,AE,travel,0
txn_00036622,2026-03-07 21:57:16+00:00,usr_001901,dev_001901_0,card_001901,974.3,IN,IN,retail,0
txn_00036623,2026-03-07 21:57:33+00:00,usr_000070,dev_000070_0,card_000070,4975.5,AU,AU,travel,0
txn_00036624,2026-03-07 21:58:53+00:00,usr_001591,dev_001591_0,card_001591,1389.38,IN,IN,digital_goods,0
txn_00036625,2026-03-07 22:03:39+00:00,usr_003895,dev_003895_0,card_003895,8580.8,AE,AE,grocery,0
txn_00036626,2026-03-07 22:05:57+00:00,usr_000269,dev_000269_0,card_000269,3047.4,IN,IN,utilities,0
txn_00036627,2026-03-07 22:09:24+00:00,usr_000052,dev_000052_0,card_000052,1563.96,US,US,digital_goods,0
txn_00036628,2026-03-07 22:10:29+00:00,usr_002082,dev_002082_0,card_002082,1331.19,IN,IN,digital_goods,0
txn_00036629,2026-03-07 22:11:04+00:00,usr_001177,dev_001177_0,card_001177,1618.42,IN,IN,restaurant,0
txn_00036630,2026-03-07 22:15:34+00:00,usr_002680,dev_002680_0,card_002680,572.89,IN,IN,travel,0
txn_00036631,2026-03-07 22:18:52+00:00,usr_001165,dev_001165_0,card_001165,887.07,IN,IN,grocery,0
txn_00036632,2026-03-07 22:20:11+00:00,usr_003634,dev_003634_0,card_003634,185.59,US,US,retail,0
txn_00036633,2026-03-07 22:20:59+00:00,usr_001597,dev_001597_0,card_001597,3076.03,IN,GB,restaurant,0
txn_00036634,2026-03-07 22:23:52+00:00,usr_002282,dev_002282_0,card_002282,4179.74,US,US,digital_goods,0
txn_00036635,2026-03-07 22:26:29+00:00,usr_000724,dev_000724_0,card_000724,2605.61,IN,IN,restaurant,0
txn_00036636,2026-03-07 22:31:36+00:00,usr_003286,dev_003286_0,card_003286,203.51,IN,CA,restaurant,0
txn_00036637,2026-03-07 22:37:29+00:00,usr_000779,dev_000779_0,card_000779,1264.18,DE,DE,grocery,0
txn_00036638,2026-03-07 22:42:25+00:00,usr_003324,dev_003324_0,card_003324,3849.93,IN,IN,restaurant,0
txn_00036639,2026-03-07 22:44:33+00:00,usr_003590,dev_003590_0,card_003590,5879.55,IN,IN,fuel,0
txn_00036640,2026-03-07 22:51:47+00:00,usr_001733,dev_001733_0,card_001733,729.36,CA,CA,grocery,0
txn_00036641,2026-03-07 22:55:10+00:00,usr_001402,dev_001402_0,card_001402,826.55,CA,CA,utilities,0
txn_00036642,2026-03-07 22:55:11+00:00,usr_003306,dev_003306_0,card_003306,9721.21,US,US,grocery,0
txn_00036643,2026-03-07 22:57:25+00:00,usr_003251,dev_003251_0,card_003251,2988.48,IN,IN,retail,0
txn_00036644,2026-03-07 22:59:48+00:00,usr_002518,dev_002518_0,card_002518,908.05,AE,AE,retail,0
txn_00036645,2026-03-07 23:01:45+00:00,usr_001607,dev_001607_0,card_001607,4995.38,IN,IN,fuel,0
txn_00036646,2026-03-07 23:02:32+00:00,usr_000481,dev_000481_0,card_000481,408.18,IN,IN,grocery,0
txn_00036647,2026-03-07 23:08:33+00:00,usr_002800,dev_002800_0,card_002800,1367.83,IN,IN,restaurant,0
txn_00036648,2026-03-07 23:10:23+00:00,usr_000932,dev_000932_0,card_000932,359.34,SG,SG,retail,0
txn_00036649,2026-03-07 23:10:54+00:00,usr_002660,dev_002660_0,card_002660,498.0,US,US,fuel,0
txn_00036650,2026-03-07 23:11:55+00:00,usr_002934,dev_002934_0,card_002934,254.44,IN,IN,electronics,0
txn_00036651,2026-03-07 23:14:19+00:00,usr_001924,dev_001924_0,card_001924,1661.13,GB,GB,grocery,0
txn_00036652,2026-03-07 23:31:20+00:00,usr_001262,dev_001262_0,card_001262,1764.88,IN,IN,retail,0
txn_00036653,2026-03-07 23:34:40+00:00,usr_000174,dev_000174_0,card_000174,3231.32,AU,AU,utilities,0
txn_00036654,2026-03-07 23:34:59+00:00,usr_003950,dev_003950_0,card_003950,1190.85,IN,IN,utilities,0
txn_00036655,2026-03-07 23:35:46+00:00,usr_000192,dev_000192_0,card_000192,1295.81,AE,AE,grocery,0
txn_00036656,2026-03-07 23:38:26+00:00,usr_003154,dev_003154_0,card_003154,1453.15,AE,AE,restaurant,0
txn_00036657,2026-03-07 23:38:38+00:00,usr_002227,dev_002227_0,card_002227,1047.67,US,US,retail,0
txn_00036658,2026-03-07 23:39:29+00:00,usr_000768,dev_000768_0,card_000768,398.26,US,US,retail,0
txn_00036659,2026-03-07 23:41:16+00:00,usr_000719,dev_000719_0,card_000719,1389.42,SG,SG,restaurant,0
txn_00036660,2026-03-07 23:41:57+00:00,usr_003351,dev_003351_0,card_003351,6313.32,US,US,grocery,0
txn_00036661,2026-03-07 23:42:46+00:00,usr_001175,dev_001175_0,card_001175,1649.41,DE,DE,restaurant,0
txn_00036662,2026-03-07 23:43:22+00:00,usr_000562,dev_000562_0,card_000562,693.73,US,US,fuel,0
txn_00036663,2026-03-07 23:46:50+00:00,usr_001658,dev_001658_0,card_001658,3723.53,US,US,travel,0
txn_00036664,2026-03-07 23:49:24+00:00,usr_000938,dev_000938_0,card_000938,2809.49,IN,IN,utilities,0
txn_00036665,2026-03-07 23:49:51+00:00,usr_000481,dev_000481_0,card_000481,255.17,IN,IN,utilities,0
txn_00036666,2026-03-07 23:50:27+00:00,usr_003820,dev_003820_0,card_003820,1017.57,IN,IN,retail,0
txn_00036667,2026-03-07 23:51:37+00:00,usr_001361,dev_001361_0,card_001361,625.84,AE,AE,fuel,0
txn_00036668,2026-03-07 23:52:38+00:00,usr_000363,dev_000363_0,card_000363,417.53,IN,IN,utilities,1
txn_00036669,2026-03-07 23:52:45+00:00,usr_001965,dev_001965_0,card_001965,4245.22,IN,IN,restaurant,0
txn_00036670,2026-03-07 23:55:28+00:00,usr_001577,dev_001577_0,card_001577,917.66,US,AU,electronics,0
txn_00036671,2026-03-07 23:58:41+00:00,usr_002690,dev_002690_0,card_002690,4021.67,GB,GB,retail,0
txn_00036672,2026-03-07 23:58:44+00:00,usr_002627,dev_002627_0,card_002627,814.34,GB,GB,electronics,0
txn_00036673,2026-03-08 00:00:19+00:00,usr_001570,dev_001570_0,card_001570,335.61,IN,IN,grocery,0
txn_00036674,2026-03-08 00:00:21+00:00,usr_002092,dev_002092_0,card_002092,955.84,IN,IN,electronics,0
txn_00036675,2026-03-08 00:03:03+00:00,usr_000998,dev_000998_0,card_000998,1729.66,US,US,grocery,0
txn_00036676,2026-03-08 00:03:54+00:00,usr_003406,dev_003406_0,card_003406,643.58,IN,IN,restaurant,0
txn_00036677,2026-03-08 00:04:21+00:00,usr_000743,dev_000743_0,card_000743,1910.54,IN,IN,grocery,0
txn_00036678,2026-03-08 00:05:20+00:00,usr_002269,dev_002269_0,card_002269,1544.77,IN,IN,retail,0
txn_00036679,2026-03-08 00:05:35+00:00,usr_002466,dev_002466_0,card_002466,424.09,IN,IN,fuel,0
txn_00036680,2026-03-08 00:06:55+00:00,usr_000451,dev_000451_0,card_000451,5256.25,US,US,grocery,0
txn_00036681,2026-03-08 00:13:02+00:00,usr_001971,dev_001971_0,card_001971,892.4,IN,IN,utilities,0
txn_00036682,2026-03-08 00:18:17+00:00,usr_003351,dev_003351_0,card_003351,3440.3,US,US,grocery,0
txn_00036683,2026-03-08 00:19:25+00:00,usr_000662,dev_000662_0,card_000662,3443.24,IN,IN,digital_goods,0
txn_00036684,2026-03-08 00:34:44+00:00,usr_003460,dev_003460_0,card_003460,1656.91,IN,IN,restaurant,0
txn_00036685,2026-03-08 00:35:09+00:00,usr_002002,dev_002002_0,card_002002,6548.15,US,AU,retail,0
txn_00036686,2026-03-08 00:36:01+00:00,usr_002400,dev_002400_0,card_002400,248.68,SG,SG,travel,0
txn_00036694,2026-03-08 00:39:16+00:00,usr_003876,dev_001314_0,card_001314,2054.05,IN,IN,retail,0
txn_00036695,2026-03-08 00:43:34+00:00,usr_001186,dev_001314_0,card_001314,693.53,IN,IN,electronics,0
txn_00036687,2026-03-08 00:44:48+00:00,usr_002101,dev_002101_0,card_002101,2380.16,IN,IN,restaurant,0
txn_00036696,2026-03-08 00:47:17+00:00,usr_000447,dev_001314_0,card_001314,2590.05,IN,IN,digital_goods,0
txn_00036688,2026-03-08 00:49:17+00:00,usr_003722,dev_003722_0,card_003722,538.23,AE,AE,grocery,0
txn_00036697,2026-03-08 00:50:16+00:00,usr_001186,dev_001314_0,card_001314,158.13,IN,AE,grocery,0
txn_00036689,2026-03-08 00:52:07+00:00,usr_000771,dev_000771_0,card_000771,1156.68,IN,IN,fuel,0
txn_00036698,2026-03-08 00:53:23+00:00,usr_003886,dev_001314_0,card_001314,115.95,US,US,retail,0
txn_00036690,2026-03-08 00:55:51+00:00,usr_003226,dev_003226_0,card_003226,1339.32,IN,IN,grocery,0
txn_00036691,2026-03-08 00:56:08+00:00,usr_000806,dev_000806_0,card_000806,1458.09,IN,IN,fuel,0
txn_00036692,2026-03-08 00:57:07+00:00,usr_003150,dev_003150_0,card_003150,982.67,GB,IN,restaurant,0
txn_00036699,2026-03-08 00:58:01+00:00,usr_003706,dev_001314_0,card_001314,3128.02,GB,GB,retail,0
txn_00036693,2026-03-08 01:03:21+00:00,usr_003502,dev_003502_0,card_003502,11572.01,IN,IN,fuel,0
txn_00036700,2026-03-08 01:10:15+00:00,usr_001914,dev_001314_0,card_001314,2159.42,AU,AU,travel,0
txn_00036701,2026-03-08 01:16:41+00:00,usr_001762,dev_001314_0,card_001314,738.48,GB,GB,restaurant,0
txn_00036702,2026-03-08 01:23:27+00:00,usr_001314,dev_001314_0,card_001314,2664.84,AU,CA,utilities,0
txn_00036703,2026-03-08 01:29:04+00:00,usr_000720,dev_000720_0,card_000720,1431.19,IN,IN,electronics,0
txn_00036704,2026-03-08 01:32:14+00:00,usr_003450,dev_003450_0,card_003450,1415.78,IN,IN,retail,0
txn_00036705,2026-03-08 01:33:39+00:00,usr_000248,dev_000248_0,card_000248,1792.13,US,US,utilities,0
txn_00036706,2026-03-08 01:42:42+00:00,usr_000389,dev_000389_0,card_000389,2611.51,IN,IN,digital_goods,0
txn_00036707,2026-03-08 01:45:08+00:00,usr_001624,dev_001624_0,card_001624,1242.71,US,US,grocery,0
txn_00036708,2026-03-08 01:54:09+00:00,usr_000769,dev_000769_0,card_000769,680.64,IN,IN,restaurant,0
txn_00036709,2026-03-08 01:54:38+00:00,usr_000769,dev_000769_0,card_000769,1117.27,IN,IN,digital_goods,0
txn_00036710,2026-03-08 01:56:03+00:00,usr_002805,dev_002805_0,card_002805,568.6,US,US,fuel,0
txn_00036711,2026-03-08 01:56:31+00:00,usr_003542,dev_003542_0,card_003542,16819.61,US,AU,electronics,0
txn_00036712,2026-03-08 01:57:09+00:00,usr_000007,dev_000007_0,card_000007,1833.74,IN,IN,restaurant,0
txn_00036713,2026-03-08 01:58:44+00:00,usr_002910,dev_002910_0,card_002910,4816.3,IN,IN,fuel,0
txn_00036714,2026-03-08 02:01:46+00:00,usr_002584,dev_002584_0,card_002584,3199.76,SG,SG,electronics,0
txn_00036715,2026-03-08 02:02:04+00:00,usr_000359,dev_000359_0,card_000359,2127.53,US,US,retail,0
txn_00036716,2026-03-08 02:05:34+00:00,usr_000123,dev_000123_0,card_000123,2799.82,US,US,restaurant,0
txn_00036717,2026-03-08 02:07:46+00:00,usr_002887,dev_002887_0,card_002887,1265.67,SG,SG,grocery,0
txn_00036718,2026-03-08 02:08:39+00:00,usr_003484,dev_003484_0,card_003484,1338.41,CA,CA,fuel,0
txn_00036719,2026-03-08 02:08:47+00:00,usr_000007,dev_000007_0,card_000007,582.22,IN,IN,utilities,0
txn_00036720,2026-03-08 02:11:40+00:00,usr_002142,dev_002142_0,card_002142,1181.48,IN,IN,electronics,0
txn_00036721,2026-03-08 02:12:21+00:00,usr_003876,dev_003876_0,card_003876,1181.16,IN,IN,restaurant,0
txn_00036722,2026-03-08 02:12:36+00:00,usr_003020,dev_003020_0,card_003020,1368.49,IN,IN,restaurant,0
txn_00036723,2026-03-08 02:12:43+00:00,usr_001860,dev_001860_0,card_001860,370.65,IN,IN,digital_goods,0
txn_00036724,2026-03-08 02:22:09+00:00,usr_001745,dev_001745_0,card_001745,934.37,IN,IN,grocery,0
txn_00036725,2026-03-08 02:23:10+00:00,usr_001607,dev_001607_0,card_001607,2216.28,IN,IN,electronics,0
txn_00036726,2026-03-08 02:27:45+00:00,usr_003351,dev_003351_0,card_003351,2010.73,US,US,restaurant,0
txn_00036727,2026-03-08 02:31:04+00:00,usr_001274,dev_001274_0,card_001274,478.38,IN,IN,grocery,0
txn_00036728,2026-03-08 02:33:36+00:00,usr_003873,dev_003873_0,card_003873,463.77,IN,IN,grocery,0
txn_00036729,2026-03-08 02:34:16+00:00,usr_002092,dev_002092_0,card_002092,3916.44,IN,IN,restaurant,0
txn_00036730,2026-03-08 02:39:31+00:00,usr_003346,dev_003346_0,card_003346,711.59,SG,SG,grocery,0
txn_00036731,2026-03-08 02:41:06+00:00,usr_000950,dev_000950_0,card_000950,14162.54,IN,US,fuel,0
txn_00036732,2026-03-08 02:47:46+00:00,usr_003876,dev_003876_0,card_003876,1813.89,IN,IN,utilities,0
txn_00036733,2026-03-08 02:49:53+00:00,usr_003773,dev_003773_0,card_003773,1080.48,IN,IN,restaurant,0
txn_00036734,2026-03-08 02:57:08+00:00,usr_000419,dev_000419_0,card_000419,1263.21,IN,IN,utilities,0
txn_00036735,2026-03-08 02:58:55+00:00,usr_000874,dev_000874_0,card_000874,10428.01,IN,IN,utilities,0
txn_00036736,2026-03-08 03:01:21+00:00,usr_003326,dev_003326_0,card_003326,3335.75,IN,IN,restaurant,0
txn_00036737,2026-03-08 03:03:41+00:00,usr_000999,dev_000999_0,card_000999,410.47,AE,AE,retail,0
txn_00036738,2026-03-08 03:03:46+00:00,usr_001624,dev_001624_0,card_001624,1222.67,US,US,retail,0
txn_00036739,2026-03-08 03:06:03+00:00,usr_001020,dev_001020_0,card_001020,895.58,IN,IN,retail,0
txn_00036740,2026-03-08 03:06:23+00:00,usr_001446,dev_001446_0,card_001446,2370.73,US,US,retail,0
txn_00036741,2026-03-08 03:07:05+00:00,usr_001030,dev_001030_0,card_001030,3210.34,IN,IN,retail,0
